DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,2019,69.712,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,HU,2020,56.628,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,1990,69.010,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,1991,67.024,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,1992,65.885,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,1993,66.932,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,1994,64.931,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,1995,71.312,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,1996,71.667,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,1997,75.964,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,1998,80.348,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,1999,85.546,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,2000,85.433,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,2001,89.605,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,2002,88.086,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,2003,90.265,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,2004,91.614,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,2005,89.655,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,2006,90.758,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,2007,87.563,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,2008,90.010,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,2009,87.821,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,2010,87.484,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,2011,90.352,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,2012,83.709,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,2013,91.620,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,2014,86.150,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,2015,88.778,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,2016,69.079,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,2017,66.882,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,2018,67.556,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,2019,68.700,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IE,2020,71.302,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,1990,32.967,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,1991,31.353,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,1992,36.464,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,1993,33.342,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,1994,34.319,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,1995,34.126,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,1996,34.311,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,1997,34.802,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,1998,34.629,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,1999,32.165,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,2000,30.567,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,2001,29.083,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,2002,28.813,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,2003,27.848,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,2004,31.955,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,2005,31.224,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,2006,25.980,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,2007,22.832,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,2008,21.200,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,2009,20.106,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,2010,13.864,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,2011,13.390,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,2012,13.694,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,2013,13.505,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,2014,13.955,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,2015,16.418,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,2016,18.941,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,2017,18.370,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,2018,19.143,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,2019,16.106,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IS,2020,11.966,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,1990,84.401,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,1991,81.909,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,1992,84.041,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,1993,80.458,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,1994,80.774,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,1995,82.027,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,1996,81.952,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,1997,80.728,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,1998,81.836,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,1999,82.957,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,2000,86.523,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,2001,83.244,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,2002,85.589,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,2003,82.995,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,2004,84.360,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,2005,83.348,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,2006,85.867,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,2007,83.002,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,2008,82.804,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,2009,80.777,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,2010,82.571,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,2011,81.353,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,2012,79.109,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,2013,76.736,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,2014,75.811,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,2015,77.030,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,2016,77.653,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,2017,76.979,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,2018,76.338,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,2019,77.484,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,IT,2020,73.454,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,1990,71.002,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,1991,70.477,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,1992,59.959,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,1993,55.784,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,1994,63.725,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,1995,61.946,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,1996,51.569,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,1997,54.418,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,1998,49.125,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,1999,52.265,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,2000,57.776,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,2001,45.539,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,2002,40.610,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,2003,42.663,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,2004,45.521,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,2005,55.332,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,2006,60.351,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,2007,59.111,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,2008,56.016,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,2009,48.550,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,2010,79.045,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,2011,78.604,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,2012,77.534,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,2013,75.556,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,2014,74.935,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,2015,75.452,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,2016,74.784,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,2017,71.965,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,2018,73.897,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,2019,75.202,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LT,2020,74.909,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,1990,99.499,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,1991,98.591,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,1992,99.488,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,1993,98.329,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,1994,98.776,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,1995,97.717,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,1996,99.379,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,1997,98.492,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,1998,99.468,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,1999,97.089,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,2000,99.598,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,2001,97.374,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,2002,98.610,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,2003,98.378,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,2004,97.892,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,2005,97.376,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,2006,98.232,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,2007,96.668,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,2008,97.446,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,2009,97.514,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,2010,97.069,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,2011,97.293,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,2012,97.510,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,2013,97.101,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,2014,96.630,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,2015,95.965,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,2016,96.294,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,2017,95.581,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,2018,95.183,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,2019,95.044,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LU,2020,92.458,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,1990,88.963,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,1991,85.583,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,1992,87.508,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,1993,71.172,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,1994,72.361,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,1995,70.534,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,1996,73.982,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,1997,60.381,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,1998,60.793,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,1999,55.925,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,2000,61.010,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,2001,59.372,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,2002,58.760,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,2003,63.235,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,2004,69.422,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,2005,63.841,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,2006,66.707,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,2007,62.478,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,2008,58.825,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,2009,60.411,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,2010,45.545,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,2011,59.863,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,2012,56.388,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,2013,55.883,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,2014,40.592,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,2015,51.179,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,2016,47.152,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,2017,44.053,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,2018,44.313,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,2019,43.913,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,LV,2020,45.481,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ME,2005,42.477,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ME,2006,44.975,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ME,2007,54.291,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ME,2008,46.208,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ME,2009,43.066,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ME,2010,26.397,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ME,2011,36.219,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ME,2012,34.270,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ME,2013,23.482,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ME,2014,29.917,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ME,2015,30.080,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ME,2016,34.590,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ME,2017,40.486,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ME,2018,31.060,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ME,2019,32.857,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,ME,2020,27.422,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,1990,48.415,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,1991,49.740,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,1992,44.304,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,1993,46.344,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,1994,34.790,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,1995,41.446,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,1996,45.109,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,1997,42.899,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,1998,42.728,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,1999,36.391,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,2000,40.758,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,2001,38.793,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,2002,46.368,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,2003,39.189,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,2004,41.804,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,2005,42.761,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,2006,44.683,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,2007,47.116,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,2008,46.304,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,2009,45.221,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,2010,44.005,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,2011,45.620,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,2012,48.187,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,2013,46.729,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,2014,51.550,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,2015,52.432,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,2016,58.754,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,2017,56.186,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,2018,58.388,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,2019,58.146,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MK,2020,63.291,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,1990,100.000,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,1991,107.146,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,1992,110.631,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,1993,100.000,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,1994,100.404,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,1995,103.552,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,1996,100.000,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,1997,100.000,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,1998,100.000,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,1999,109.475,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,2000,100.246,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,2001,99.822,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,2002,99.802,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,2003,99.826,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,2004,99.829,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,2005,99.967,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,2006,99.962,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,2007,99.956,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,2008,99.952,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,2009,99.926,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,2010,99.036,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,2011,101.300,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,2012,100.973,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,2013,104.139,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,2014,97.657,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,2015,97.296,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,2016,101.076,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,2017,103.052,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,2018,97.527,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,2019,97.278,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,MT,2020,97.560,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,NL,1990,23.651,
ESTAT:T2020_RD320(1.0),14/04/22 11:00:00,A,TOTAL,PC,NL,1991,18.908,
